signal_id,signal_ts,dte_bucket,underlying,strategy_type,contract_details,dte_actual,scanner_version,export_git_sha,signal_source,conviction_status,composite_score,predicted_pop,predicted_pop_source,weights_sum,spot_price,option_bid,option_ask,option_mark,option_mid,spread_pct,cost_drag_ratio,iv,iv_rank_252d,implied_move_to_expiry,realized_vol_20d,vrp,term_slope,volume,open_interest,earnings_days_away,time_of_day_bucket,entry_price_basis,entry_price,slippage_model,profit_definition,exit_rule,outcome,exit_ts,exit_price_basis,exit_price,exit_reason,pnl_usd_net,pnl_usd_gross,costs_usd,pnl_pct,r_multiple,mfe,mae,hold_minutes,elapsed_days,outcome_source,session_segment_score,gex_proxy,pnl_at_1tick_worse,theta_at_entry,vega_at_entry,component_1_name,component_1_raw,component_1_weight,component_1_direction,component_2_name,component_2_raw,component_2_weight,component_2_direction,component_3_name,component_3_raw,component_3_weight,component_3_direction,component_4_name,component_4_raw,component_4_weight,component_4_direction,component_5_name,component_5_raw,component_5_weight,component_5_direction,component_6_name,component_6_raw,component_6_weight,component_6_direction,component_7_name,component_7_raw,component_7_weight,component_7_direction,component_8_name,component_8_raw,component_8_weight,component_8_direction
sd:b8c94968cdb4,2026-07-27T10:51:10.012836-04:00,1-5DTE,QQQ,bear_put_spread,B1x660P@2026-07-28 / S1x642P@2026-07-28,1,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.6466,0.0517,bs_zero_drift_traded_expiry_iv,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.57,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,stop_loss,-60.6,-57.0,3.6,-1.0539,-1.0539,NA_not_implemented,NA_not_implemented,2166,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.298,15.0,higher_raw_increases_score,flow_quality,0.165,10.0,higher_raw_increases_score,contract_liquidity,0.946,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:ba7a026569e9,2026-07-27T10:51:10.012836-04:00,1-5DTE,IWM,bear_put_spread,B1x289P@2026-07-28 / S1x285P@2026-07-28,1,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.5898,0.1652,bs_zero_drift_traded_expiry_iv,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.4,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,stop_loss,-43.6,-40.0,3.6,-1.1038,-1.1038,NA_not_implemented,NA_not_implemented,2166,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.0,15.0,higher_raw_increases_score,flow_quality,0.204,10.0,higher_raw_increases_score,contract_liquidity,0.857,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:6ee7e06e816f,2026-07-27T10:51:10.012836-04:00,1-5DTE,IWM,bear_put_spread,B1x289P@2026-07-28 / S1x285P@2026-07-28,1,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.5898,0.1652,bs_zero_drift_traded_expiry_iv,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.4,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,stop_loss,-43.6,-40.0,3.6,-1.1038,-1.1038,NA_not_implemented,NA_not_implemented,2166,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.0,15.0,higher_raw_increases_score,flow_quality,0.204,10.0,higher_raw_increases_score,contract_liquidity,0.857,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:535278205e85,2026-07-27T10:51:10.012836-04:00,0DTE,AAPL,bull_call_spread,B1x340C@2026-07-27 / S1x342.5C@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7489,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.3,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-33.6,-30.0,3.6,-1.1016,-1.1016,NA_not_implemented,NA_not_implemented,2166,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.666,15.0,higher_raw_increases_score,relvol_momentum,0.657,15.0,higher_raw_increases_score,flow_quality,0.2,10.0,higher_raw_increases_score,contract_liquidity,0.808,18.0,higher_raw_increases_score,volatility,1.0,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:e250eaff475b,2026-07-27T10:51:10.012836-04:00,0DTE,NVDA,bear_put_spread,B1x197.5P@2026-07-27 / S1x192.5P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7827,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.5,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",win,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,45.4,49.0,3.6,0.908,0.908,NA_not_implemented,NA_not_implemented,2166,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.165,10.0,higher_raw_increases_score,contract_liquidity,0.909,18.0,higher_raw_increases_score,volatility,0.875,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:b97b96b42e11,2026-07-27T10:51:10.012836-04:00,0DTE,NVDA,bear_put_spread,B1x197.5P@2026-07-27 / S1x192.5P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7827,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.5,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",win,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,45.4,49.0,3.6,0.908,0.908,NA_not_implemented,NA_not_implemented,2166,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.165,10.0,higher_raw_increases_score,contract_liquidity,0.909,18.0,higher_raw_increases_score,volatility,0.875,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:d33048eaccb0,2026-07-27T10:51:10.012836-04:00,0DTE,AMD,bear_put_spread,B1x475P@2026-07-27 / S1x472.5P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.6468,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.41,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-44.6,-41.0,3.6,-1.0747,-1.0747,NA_not_implemented,NA_not_implemented,2166,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.115,10.0,higher_raw_increases_score,contract_liquidity,0.39,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:aa902f81e983,2026-07-27T10:51:10.012836-04:00,0DTE,META,bear_put_spread,B1x592.5P@2026-07-27 / S1x587.5P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.4188,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.52,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-55.6,-52.0,3.6,-1.0796,-1.0796,NA_not_implemented,NA_not_implemented,2166,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,0.5,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.0,15.0,higher_raw_increases_score,flow_quality,0.113,10.0,higher_raw_increases_score,contract_liquidity,0.459,18.0,higher_raw_increases_score,volatility,0.698,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:d72d60af26ab,2026-07-27T10:51:10.012836-04:00,0DTE,TSLA,bear_put_spread,B1x302.5P@2026-07-27 / S1x295P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7556,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.57,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-60.6,-57.0,3.6,-1.0632,-1.0632,NA_not_implemented,NA_not_implemented,2166,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.913,15.0,higher_raw_increases_score,flow_quality,0.153,10.0,higher_raw_increases_score,contract_liquidity,0.914,18.0,higher_raw_increases_score,volatility,0.737,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:53f4b5e49d4a,2026-07-27T10:51:10.012836-04:00,0DTE,TSLA,bear_put_spread,B1x302.5P@2026-07-27 / S1x295P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7556,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.57,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-60.6,-57.0,3.6,-1.0632,-1.0632,NA_not_implemented,NA_not_implemented,2166,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.913,15.0,higher_raw_increases_score,flow_quality,0.153,10.0,higher_raw_increases_score,contract_liquidity,0.914,18.0,higher_raw_increases_score,volatility,0.737,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:a0feb39fb997,2026-07-27T10:41:03.914185-04:00,1-5DTE,SPY,bear_put_spread,B1x727P@2026-07-28 / S1x715P@2026-07-28,1,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.6347,0.078,bs_zero_drift_traded_expiry_iv,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.58,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,stop_loss,-61.6,-58.0,3.6,-1.0621,-1.0621,NA_not_implemented,NA_not_implemented,2177,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.096,15.0,higher_raw_increases_score,flow_quality,0.293,10.0,higher_raw_increases_score,contract_liquidity,0.977,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:8e420a42da2d,2026-07-27T10:41:03.914185-04:00,0DTE,QQQ,bear_put_spread,B1x668P@2026-07-27 / S1x654P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.6805,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.52,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-55.6,-52.0,3.6,-1.0692,-1.0692,NA_not_implemented,NA_not_implemented,2177,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.49,15.0,higher_raw_increases_score,flow_quality,0.182,10.0,higher_raw_increases_score,contract_liquidity,0.965,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:a23e998a3a04,2026-07-27T10:41:03.914185-04:00,1-5DTE,IWM,bear_put_spread,B1x289P@2026-07-28 / S1x285P@2026-07-28,1,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.6132,0.213,bs_zero_drift_traded_expiry_iv,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.55,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,stop_loss,-58.6,-55.0,3.6,-1.0752,-1.0752,NA_not_implemented,NA_not_implemented,2177,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.0,15.0,higher_raw_increases_score,flow_quality,0.332,10.0,higher_raw_increases_score,contract_liquidity,0.916,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:0b889f63cfab,2026-07-27T10:41:03.914185-04:00,1-5DTE,IWM,bear_put_spread,B1x289P@2026-07-28 / S1x285P@2026-07-28,1,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.6132,0.213,bs_zero_drift_traded_expiry_iv,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.55,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,stop_loss,-58.6,-55.0,3.6,-1.0752,-1.0752,NA_not_implemented,NA_not_implemented,2177,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.0,15.0,higher_raw_increases_score,flow_quality,0.332,10.0,higher_raw_increases_score,contract_liquidity,0.916,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:98bd1733efe9,2026-07-27T10:41:03.914185-04:00,0DTE,AAPL,bull_call_spread,B1x340C@2026-07-27 / S1x345C@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.74,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.46,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-49.6,-46.0,3.6,-1.0901,-1.0901,NA_not_implemented,NA_not_implemented,2177,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.666,15.0,higher_raw_increases_score,relvol_momentum,0.695,15.0,higher_raw_increases_score,flow_quality,0.139,10.0,higher_raw_increases_score,contract_liquidity,0.761,18.0,higher_raw_increases_score,volatility,1.0,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
